date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ,quận,phường
23/10/2020,/files/properties/default.jpg,5.0,1,3,NULL,86, ---, _,2800.0,"Đường Nguyễn Cao Luyện, Phường Việt Hưng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Việt Hưng

23/10/2020,/files/properties/2020/7/31/thumbnails/06655632-3022-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,8,2,1,121, ---, _,5500.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/7/2/thumbnails/06460711-3646-ban-can-ho-chung-cu-quan-ba-dinh-gia-re.jpg,NULL,6,2,NULL,84, ---, _,4300.0,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/7/4/thumbnails/06476867-0708-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,NULL,10,2,NULL,102, ---, _,4100.0,"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ

23/10/2020,/files/properties/2020/7/4/thumbnails/06477008-2026-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,11,3,NULL,149, ---, _,4321.0,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ

23/10/2020,/files/properties/2020/7/3/thumbnails/06470728-4135-ban-can-ho-chung-cu-ha-noi.jpg,NULL,8,2,NULL,58, ---, _,3000.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/7/6/thumbnails/06489352-3146-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,10,3,NULL,125, ---, _,4625.0,"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ngã Tư Sở

23/10/2020,/files/properties/2018/12/20/thumbnails/20181220_015312_3735331_0.jpg,NULL,5,2,NULL,84, ---, _,1300.0,"Đường Tố Hữu, Phường Dương Nội, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Dương Nội

23/10/2020,/files/properties/2019/7/25/thumbnails/20190725_121402_4817171_0.jpg,8.0,10,26,NULL,101, ---, _,24000.0,"Đường Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh

23/10/2020,/files/properties/2020/4/1/thumbnails/06005060-2634-ban-phong-tro-nha-tro-quan-ha-dong-chinh-chu.jpg,3.0,7,18,NULL,84, 6x14m, Đông Nam,12000.0,"Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao

23/10/2020,/files/properties/2020/10/12/thumbnails/07108199-4902-ban-can-ho-chung-cu-ha-noi.jpg,4.0,1,1,1,40, 3x8m, _,1450.0,"Đường Khu tập thể Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Thành Công

23/10/2020,/files/properties/default.jpg,42.0,6,3,NULL,135, ---, _,4700.0,"Đường Hội Xá, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Lợi

23/10/2020,/files/properties/default.jpg,NULL,12,3,NULL,100, ---, _,3400.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/9/18/thumbnails/06955619-5825-ban-can-ho-chung-cu-quan-long-bien.jpg,NULL,NULL,2,NULL,93, ---, _,1950.0,"Đường Quốc Lộ 1, Phường Thạch Bàn, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Thạch Bàn

23/10/2020,/files/properties/2020/9/18/thumbnails/06956523-4837-ban-can-ho-chung-cu-quan-hai-ba-trung-chinh-chu.jpg,NULL,NULL,2,NULL,31, ---, _,905.0,"Đường Đê Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Thanh Nhàn

23/10/2020,/files/properties/2020/8/27/thumbnails/06823465-1339-ban-can-ho-chung-cu-ha-noi.jpg,3.0,7,2,1,40, ---, _,1290.0,"Đường Nam Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/8/18/thumbnails/06763113-2834-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,20.0,1,3,1,140, ---, _,3780.0,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao

23/10/2020,/files/properties/2020/10/21/thumbnails/07096037-3046-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,20.0,12,2,1,80," 7,5x11m", _,1250.0,"Đường Vạn Hạnh, Phường Giang Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Giang Biên

23/10/2020,/files/properties/2020/10/9/thumbnails/07096172-1110-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,12.0,18,2,1,55, 7x8m, _,1375.0,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Phúc Lợi

23/10/2020,/files/properties/2020/7/14/thumbnails/06542908-1746-ban-nha-trong-hem-ha-noi.jpg,5.0,7,12,1,61, ---, _,7350.0,"Đường Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

23/10/2020,/files/properties/2020/8/25/thumbnails/0chung-cu-54-ha-dinh-full-noi-that-105m2-gom-3pn-2wc-gia-2-ty-200-trieu.jpg,20.0,13,3,NULL,105, 8x13m, _,2250.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/9/21/thumbnails/06173171-3307-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,20.0,26,3,NULL,103," 10x10,3m", _,2390.0,"Đường Lê Văn Lương, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Bắc

23/10/2020,/files/properties/2020/10/15/thumbnails/07132321-4908-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,5.0,8,2,NULL,63," 6,3x10m", _,1130.0,"Phố Khương Hạ, Phường Khương Hạ, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Hạ

23/10/2020,/files/properties/2020/9/22/thumbnails/0ban-chubg-cu-jsc34-le-van-luong-khuat-duy-tien-dien-tich-89m2-gia-1-ty-850-trieu.jpg,10.0,18,2,NULL,89," 8x11,2m", _,1850.0,"Đường Lê Văn Lương, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Nam

23/10/2020,/files/properties/2020/9/26/thumbnails/07003532-5616-ban-can-ho-chung-cu-ha-noi.jpg,20.0,13,3,NULL,106," 8,8x12m", _,2200.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/2/20/thumbnails/05801849-3026-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,20.0,21,3,NULL,100," 8,2x12m", _,2000.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/8/28/thumbnails/06824535-3430-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,20.0,13,2,NULL,90, 9x10m, _,1850.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/8/28/thumbnails/06826947-2951-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,20.0,21,3,NULL,115, 8x14m, _,2450.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/9/13/thumbnails/06919998-5754-ban-can-ho-chung-cu-ha-noi.jpg,NULL,18,3,NULL,113, ---, _,6200.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/9/29/thumbnails/0can-ban-can-ho-dep-nhat-toa-flc-twin-tower-cau-giay-100-6m2-chia-3-ngu-full-noi-that-dep.jpg,NULL,35,3,NULL,100, ---, _,3700.0,"Đường Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng

23/10/2020,/files/properties/2020/10/1/thumbnails/07038254-5831-ban-can-ho-chung-cu-quan-nam-tu-liem-chinh-chu.jpg,NULL,8,2,NULL,98, ---, _,2150.0,"Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2020/9/19/thumbnails/06959355-1006-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,33,3,NULL,117, ---, _,4680.0,"Đường Khuất Duy Tiến, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/9/19/thumbnails/06959560-3418-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,NULL,21,3,NULL,103, ---, _,2900.0,"Phố Ngụy Như Kon Tum, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

23/10/2020,/files/properties/2020/9/19/thumbnails/06959675-4830-ban-can-ho-chung-cu-ha-noi.jpg,NULL,7,3,NULL,116, ---, _,6200.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/10/13/thumbnails/07113802-1128-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,17,2,NULL,86, ---, _,6100.0,"Phố Nguyễn Huy Tưởng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

23/10/2020,/files/properties/2020/10/13/thumbnails/0can-ban-chung-cu-can-goc-an-binh-a7-82m2-chia-3-ngu-full-noi-that-vao-o-ngay.jpg,5.0,5,5,NULL,82, ---, _,3650.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Cổ Nhuế 1

23/10/2020,/files/properties/2020/10/13/thumbnails/07119129-5109-ban-can-ho-chung-cu-ha-noi.jpg,NULL,15,2,NULL,93, ---, _,4500.0,"Đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/10/9/thumbnails/07093099-0801-ban-can-ho-chung-cu-quan-nam-tu-liem-chinh-chu.jpg,NULL,33,3,NULL,102, ---, _,3100.0,"Đường Tố Hữu, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Trung Văn

23/10/2020,/files/properties/2020/10/12/thumbnails/07109643-0720-ban-can-ho-chung-cu-quan-nam-tu-liem-chinh-chu.jpg,NULL,12,3,NULL,130, ---, _,3000.0,"Đường K2, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Cầu Diễn

23/10/2020,/files/properties/2020/10/10/thumbnails/07099484-1616-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,5,3,NULL,94, ---, _,3300.0,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/10/6/thumbnails/07071302-4307-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,NULL,5,3,NULL,125, ---, _,3375.0,"Đường Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Dịch Vọng Hậu

23/10/2020,/files/properties/2020/10/23/thumbnails/07185304-5519-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,40.0,31,3,NULL,90, ---, Đông Nam,3300.0,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Phú Thượng

23/10/2020,/files/properties/2020/9/21/thumbnails/06967729-2546-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,4.0,6,2,NULL,45, ---, _,700.0,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

23/10/2020,/files/properties/2020/9/18/thumbnails/06953210-3714-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,8.0,8,2,1,68, ---, _,2500.0,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/9/24/thumbnails/06991443-3835-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,6.0,18,2,NULL,92, ---, _,1839.0,"Đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Nhân Chính

23/10/2020,/files/properties/2020/8/26/thumbnails/06811824-3716-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,4.0,8,2,NULL,50, ---, _,700.0,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Khương Đình

23/10/2020,/files/properties/2020/8/26/thumbnails/06811927-4641-ban-can-ho-chung-cu-quan-thanh-xuan-gia-re.jpg,7.0,9,2,NULL,90, ---, _,1950.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/8/1/thumbnails/06664719-2651-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,2,2,NULL,118, ---, _,9600.0,"Phố Mai Hắc Đế, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Bùi Thị Xuân

23/10/2020,/files/properties/2020/10/8/thumbnails/07084000-1856-ban-can-ho-chung-cu-ha-noi.jpg,40.0,20,2,1,71, 10x7m, Đông Nam,3400.0,"Đường Đại Lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

23/10/2020,/files/properties/2020/10/15/thumbnails/07136712-3806-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,40.0,5,3,1,130, 10x15m, Tây Bắc,3835.0,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Quan Hoa

23/10/2020,/files/properties/2020/10/23/thumbnails/0gia-dinh-can-nhuong-lai-can-ho-2-pn-91m-noi-that-co-ban-tu-chu-dau-tu-174-lac-long-quan.jpg,40.0,10,2,1,92, 10x15m, Đông Nam,3772.0,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi

23/10/2020,/files/properties/2020/10/10/thumbnails/07099773-4522-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,8,2,1,92, ---, _,2850.0,"Đường Trường Chinh, Phường Phương Mai, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Phương Mai

23/10/2020,/files/properties/2020/9/18/thumbnails/06952541-3415-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,NULL,10,2,1,65, ---, _,2500.0,"Đường Nguyễn Chánh, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2020/9/28/thumbnails/06864597-5543-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,9,3,1,115, ---, _,1950.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Hạ Đình

23/10/2020,/files/properties/2020/10/23/thumbnails/0chu-dau-tu-ban-ccmn-vong-thi-700tr-can-35-50m2-full-noi-that-oto-do-cua-view-ho-tay.jpg,NULL,7,1,1,35, ---, _,700.0,"Phố Võng Thị, Phường Bưởi, Quận Tây Hồ, Hà Nội",Quận Tây Hồ,Phường Bưởi

23/10/2020,/files/properties/2018/11/16/thumbnails/20181116_100937_3731552_0.jpg,NULL,25,3,NULL,146, ---, _,3950.0,"Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Trung Hòa

23/10/2020,/files/properties/2019/4/2/thumbnails/20190402_033305_4205457_0.jpg,NULL,15,2,NULL,100, ---, Tây Nam,3250.0,"Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",Quận Cầu Giấy,Phường Yên Hòa

23/10/2020,/files/properties/2020/10/5/thumbnails/07063723-4827-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,17.0,17,3,1,100, ---, Đông Nam,3200.0,"Đường Thép Mới, Phường Giang Biên, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Giang Biên

23/10/2020,/files/properties/2020/7/23/thumbnails/06606018-3756-ban-can-ho-chung-cu-quan-ha-dong.jpg,NULL,25,3,1,134, ---, _,2278.0,"Đường Ngô Thì Nhậm, Phường Hà Cầu, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Hà Cầu

23/10/2020,/files/properties/2019/12/21/thumbnails/05643853-0134-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,3,NULL,107, ---, _,5243.0,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/10/16/thumbnails/07137992-5728-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,10,3,NULL,133, ---, _,3857.0,"Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ

23/10/2020,/files/properties/2020/10/16/thumbnails/07138062-0142-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,10,3,NULL,145, ---, _,5510.0,"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Hạ

23/10/2020,/files/properties/2020/10/17/thumbnails/07147279-2415-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,10,2,NULL,80, ---, _,3600.0,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/10/17/thumbnails/07149320-4922-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,NULL,10,2,NULL,93, ---, _,5000.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/10/20/thumbnails/07164062-3550-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,1,NULL,49, ---, _,1970.0,"Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/10/21/thumbnails/07172081-5131-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,15,2,NULL,70, ---, _,3900.0,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Ô Chợ Dừa

23/10/2020,/files/properties/2020/10/2/thumbnails/07043234-1514-ban-can-ho-chung-cu-quan-ba-dinh-gia-re.jpg,NULL,10,3,NULL,128, ---, _,6016.0,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Ngọc Khánh

23/10/2020,/files/properties/2020/9/12/thumbnails/06916680-4102-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,0.0,25,2,NULL,80, ---, _,3200.0,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mỹ Đình 1

23/10/2020,/files/properties/2020/10/1/thumbnails/07033605-2204-ban-can-ho-chung-cu-huyen-dan-phuong.jpg,NULL,NULL,2,NULL,58, ---, _,1300.0,"Đường Quốc lộ 32, Xã Tân Lập, Huyện Đan Phượng, Hà Nội",Huyện Đan Phượng,Xã Tân Lập

23/10/2020,/files/properties/2019/6/11/thumbnails/20190611_035814_2928106_0.jpg,20.0,3,1,1,24," 3,2x8m", Đông,1250.0,"Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Quận Đống Đa,Phường Láng Thượng

23/10/2020,/files/properties/2020/9/24/thumbnails/04556019-1556-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,5.0,3,2,NULL,40, 5x8m, Đông Bắc,1500.0,"Phố Lê Gia Định, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội",Quận Hai Bà Trưng,Phường Đồng Nhân

23/10/2020,/files/properties/default.jpg,3.0,7,45,NULL,170, ---, Đông Nam,21000.0,"Đường Lương Thế Vinh, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Nam

23/10/2020,/files/properties/2020/4/25/thumbnails/06073155-0707-ban-nha-mat-tien-ha-noi-chinh-chu.jpg,3.0,7,19,NULL,80, ---, Đông Bắc,8300.0,"Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",Quận Hà Đông,Phường Mộ Lao

23/10/2020,/files/properties/2020/7/20/thumbnails/06583329-0417-ban-nha-mat-tien-quan-thanh-xuan-gia-re.jpg,3.0,5,10,NULL,48, ---, Đông Nam,4400.0,"Phố Phùng Khoang, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",Quận Thanh Xuân,Phường Thanh Xuân Bắc

23/10/2020,/files/properties/2020/10/9/thumbnails/07089714-4330-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,NULL,22,3,NULL,114, ---, _,2065.0,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng

23/10/2020,/files/properties/2020/10/9/thumbnails/07089602-3515-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,NULL,22,3,NULL,105, ---, _,2170.0,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Sài Đồng

23/10/2020,/files/properties/2020/9/12/thumbnails/06914424-4324-ban-nha-trong-hem-quan-nam-tu-liem-chinh-chu.jpg,4.0,7,22,NULL,86, ---, _,12500.0,"Đường Miếu Đầm, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Quận Nam Từ Liêm,Phường Mễ Trì

23/10/2020,/files/properties/2020/3/4/thumbnails/05872758-3243-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,18,4,NULL,137, ---, _,6500.0,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Giảng Võ

23/10/2020,/files/properties/2020/9/20/thumbnails/06962681-2117-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3.5,15,3,NULL,107, 7x15m, _,2350.0,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",Quận Long Biên,Phường Ngọc Thụy

23/10/2020,/files/properties/2020/7/13/thumbnails/0chinh-chu-ban-can-ho-a1-ben-xe-kim-ma-giang-van-minh-du-noi-that-1-2-phong-ngu.jpg,3.0,8,2,NULL,50, 30x30m, Đông Nam,660.0,"Phố Sơn Tây, Phường Điện Biên, Quận Ba Đình, Hà Nội",Quận Ba Đình,Phường Điện Biên

23/10/2020,/files/properties/2020/6/19/thumbnails/06383732-0804-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,3.0,6,2,NULL,48, 30x30m, Tây Nam,660.0,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Quận Hoàng Mai,Phường Tân Mai

23/10/2020,/files/properties/2020/10/2/thumbnails/07046405-2338-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3.0,6,2,1,42, 30x30m, Tây Nam,700.0,"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh

23/10/2020,/files/properties/2020/10/5/thumbnails/0ban-truc-tiep-can-ho-ct1-gan-cong-vien-hoa-binh-bac-tu-liem-1-2-phong-ngu-30-50m2.jpg,3.0,6,2,1,43, 30x30m, Đông,700.0,"Đường Đỗ Nhuận, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Quận Bắc Từ Liêm,Phường Xuân Đỉnh
